episode,total_reward,path_completion_pct,mean_cross_track_error,mean_heading_error
1.0,-5.003217469435185,33.33333333333333,0.16629325760093827,0.473509143926092
2.0,76.55856554419734,37.5,0.09789415443191926,0.4490095472200037
3.0,151.59720197573915,41.66666666666667,0.03961403967719525,0.4024903300807817
4.0,66.22518829070032,37.5,0.1120825767768547,0.43506132524267216
5.0,107.44156867952552,37.5,0.061428252454536654,0.39399992315339677
