episode,total_reward,path_completion_pct,mean_cross_track_error,mean_heading_error
1.0,592.0208522360772,100.0,0.09622419228860103,0.15580633583815834
2.0,590.0155424545519,100.0,0.09400159164584601,0.13035352113163845
3.0,595.3859346201643,100.0,0.09002170255002769,0.11713674795119786
4.0,592.0440106266178,100.0,0.09288494865551634,0.12468211278736029
5.0,590.5588894225657,100.0,0.0943148228819208,0.1298621511568439
