episode,total_reward,path_completion_pct,mean_cross_track_error,mean_heading_error
1.0,224.08782509248704,66.66666666666666,0.12189464167319239,0.48017185739123897
2.0,258.72784578765277,66.66666666666666,0.07604147421816985,0.41507428288539616
3.0,300.6098671532236,75.0,0.08720219423590848,0.39694988553204197
4.0,284.1054878477007,70.83333333333334,0.07505278540814955,0.4049129203012729
5.0,281.78235084866174,70.83333333333334,0.07687506765903285,0.4020025429427151
